Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-01-01,368.72486486486486,477.91515151515154,103.43394736842104,66.0228947368421,131.76648648648649,59.242758620689656,18.525312500000002,3.2067567567567568,22.29,8.254516129032258,63.40451612903226,1.296,,20.4625,15.641666666666666,9.89375,75.559,0.8853571428571428,145.57655172413794,0.0,0.0,84.58266666666667,967.6581481481481,0.09333333333333332
2020-01-02,316.97333333333336,432.42454545454547,118.79432432432434,65.21216216216216,140.60555555555555,57.230000000000004,20.523870967741935,3.2372222222222224,21.307142857142857,8.310333333333334,70.55366666666667,2.6380000000000003,,20.126666666666665,22.357999999999997,11.908333333333333,73.17699999999999,0.7328571428571429,159.1593103448276,0.0,0.0,84.645,967.1296296296297,0.05000000000000001
2020-01-03,223.31135135135136,335.51757575757574,102.9128947368421,57.82631578947369,124.95486486486486,55.23103448275862,15.2615625,2.708918918918919,18.744444444444444,6.716451612903226,65.27870967741936,2.396,,18.16,17.57166666666667,13.385,72.09333333333333,0.7728571428571429,179.53482758620692,0.0,0.0,92.13166666666666,961.6481481481482,0.09000000000000001
2020-01-04,216.90621621621622,331.9939393939394,76.37297297297297,61.98081081081081,102.54055555555556,54.158928571428575,12.193548387096774,2.0667567567567566,20.584722222222222,7.085483870967742,48.885666666666665,5.386,,13.7975,11.866666666666667,12.992083333333333,71.68666666666667,0.9060714285714286,224.85,0.0,0.0,76.35866666666668,962.017037037037,0.10666666666666667
2020-01-05,169.76864864864865,257.753125,30.005945945945946,51.36378378378379,55.92583333333333,47.89785714285715,9.04,1.249189189189189,22.123611111111114,3.8038709677419353,31.724193548387095,4.168,,7.465000000000001,5.63,12.683749999999998,66.38833333333334,1.0792857142857142,215.7506896551724,0.0,0.0,74.637,962.124074074074,0.09999999999999999
2020-01-06,156.21054054054053,240.14060606060607,34.39263157894737,53.872894736842106,60.54027027027026,47.29551724137931,10.989333333333333,1.2829729729729729,14.835555555555556,3.634193548387097,32.96774193548387,1.0719999999999998,,9.655,6.4366666666666665,13.015833333333333,68.48533333333333,1.0267857142857142,168.1296551724138,0.01,0.5,47.1,963.8248148148149,0.09
2020-01-07,121.55297297297298,179.64878787878789,24.821052631578947,47.734736842105264,48.554054054054056,44.31586206896552,12.003125,1.2100000000000002,16.12972972972973,3.84,28.7425,0.458,,7.2275,5.713333333333334,13.514583333333334,75.58066666666667,1.2742857142857142,124.78103448275863,0.02347826086956522,0.1025,50.581,962.0774074074075,0.12428571428571429
2020-01-08,117.04864864864865,145.92454545454547,27.634210526315787,40.13263157894737,46.71648648648649,45.27241379310345,8.495000000000001,1.1424324324324324,12.26918918918919,3.6096875,25.675625,0.178,,7.004999999999999,6.041666666666667,12.205833333333333,88.209,1.0728571428571427,172.82620689655172,0.11434782608695651,4.2225,21.32133333333333,961.5951851851852,0.08
2020-01-09,92.31297297297297,139.28333333333333,16.86027027027027,35.51189189189189,34.56916666666667,37.31068965517241,7.1978125,0.983611111111111,17.737027027027025,2.662258064516129,17.039333333333335,0.042,,4.93,3.936666666666666,10.000416666666666,80.54433333333333,1.5053571428571428,246.41241379310344,0.0009523809523809524,0.034999999999999996,81.77,963.2462962962964,0.14333333333333334
2020-01-10,131.80351351351354,209.550303030303,32.34315789473684,48.31710526315789,56.177297297297294,39.0248275862069,9.3709375,1.4119444444444444,21.09054054054054,3.9048387096774193,25.134666666666664,0.364,,4.994999999999999,5.575,10.182083333333333,77.48433333333332,1.2592857142857141,242.74241379310345,0.0004761904761904762,0.015,94.31733333333334,962.1551851851851,0.11333333333333333
2020-01-11,153.9563888888889,249.67242424242426,46.48162162162162,53.71297297297298,71.94194444444445,42.928620689655176,12.250937500000001,1.6044444444444443,24.62324324324324,4.129677419354839,28.058333333333334,1.07,,6.726666666666667,7.536,11.596666666666666,66.422,0.9878571428571429,233.56586206896552,0.027142857142857142,1.3699999999999999,95.88833333333334,964.2803703703704,0.10333333333333333
2020-01-12,211.0513888888889,329.8675,91.26351351351352,60.14432432432433,108.55243243243244,50.62241379310345,12.7115625,2.303142857142857,22.64756756756757,5.18741935483871,43.40967741935484,1.518,,10.06,10.754,12.80375,70.06866666666666,0.8185714285714285,216.75793103448274,0.0,0.0,92.64,962.8640740740741,0.12833333333333333
2020-01-13,210.03783783783783,321.20484848484847,53.11105263157895,56.84947368421052,78.10648648648649,53.02620689655173,10.7921875,1.9930555555555556,19.214324324324323,5.902258064516129,36.038387096774194,1.4260000000000002,,20.3925,7.883333333333333,13.820416666666667,73.83833333333334,1.3807142857142858,170.09448275862067,0.023043478260869565,0.065,57.17733333333333,959.0981481481482,0.16833333333333333
2020-01-14,114.21513513513514,163.36363636363637,22.868157894736843,40.41657894736842,43.626486486486485,46.31586206896552,8.85375,1.221891891891892,16.62810810810811,3.5874193548387097,28.04290322580645,0.32199999999999995,,7.8725000000000005,4.358333333333333,12.4625,79.97033333333334,1.2167857142857144,222.6558620689655,0.0,0.0,74.325,961.5803703703704,0.12166666666666669
