Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2019-01-01,288.4121621621622,462.9935294117647,86.53973684210526,70.13184210526316,117.23513513513512,56.902499999999996,17.91516129032258,2.542222222222222,28.37108108108108,7.8153125,49.339677419354835,2.2183333333333333,,7.7775,7.924000000000001,12.715833333333334,65.51620689655172,0.8846428571428572,194.32862068965517,0.0,19849.1125,83.75607142857143,966.8673076923077,0.55
2019-01-02,333.3764864864865,517.6376470588235,96.5242105263158,76.7321052631579,131.17486486486487,63.48392857142857,18.7441935483871,2.7672222222222222,29.736486486486488,9.7996875,60.99161290322581,2.466666666666667,,10.440000000000001,10.538,13.959583333333333,69.11206896551724,0.8437037037037037,163.20785714285714,0.0,41085.6375,74.06655172413792,967.4296153846153,0.4033333333333333
2019-01-03,348.4118918918919,515.1338235294118,66.84368421052632,65.22605263157895,96.22972972972973,60.6775,14.927096774193549,2.415,23.857027027027026,8.5778125,55.85967741935484,2.975,,8.557500000000001,8.048,13.152500000000002,72.29275862068965,1.1603703703703703,212.63357142857143,0.0,21474.35,77.66551724137932,968.9457692307692,0.43000000000000005
2019-01-04,249.1528947368421,399.8608571428571,51.82051282051282,58.56410256410256,77.80621621621621,56.02310344827586,13.34,2.117297297297297,18.100789473684213,7.1481818181818175,51.715,0.9266666666666666,,5.38,10.575000000000001,11.9224,76.45066666666666,0.9232142857142858,192.00862068965517,0.0,16891.8875,61.04931034482759,967.1096296296296,0.296
2019-01-05,255.33921052631578,411.18228571428574,61.67384615384615,62.046410256410255,85.935,56.278666666666666,15.476060606060607,2.110810810810811,25.542105263157897,8.136666666666667,57.101875,1.184,,6.782500000000001,15.86875,13.68923076923077,64.85129032258064,1.3548275862068966,154.112,0.0005,50316.8125,80.68758620689655,966.1985714285714,0.11166666666666668
2019-01-06,167.71342105263156,256.27882352941174,29.585384615384612,51.212820512820514,52.06916666666667,56.467333333333336,13.043636363636363,1.5085714285714287,23.312105263157896,4.677878787878788,33.8184375,0.47800000000000004,,4.4675,12.91375,13.903076923076924,70.53193548387098,1.1886206896551723,170.42366666666666,0.035238095238095235,66837.824,72.47103448275861,965.5703571428572,0.13833333333333334
2019-01-07,182.89184210526318,299.64542857142857,52.82461538461538,53.96179487179488,71.74694444444444,56.44233333333333,15.543636363636365,1.6133333333333333,18.93894736842105,5.11090909090909,43.06909090909091,0.5900000000000001,,4.3,11.09142857142857,13.080769230769231,74.94354838709677,1.0831034482758621,212.844,0.0015,46957.50025,88.64482758620689,967.4907142857144,0.296
2019-01-08,158.1774358974359,258.6636111111111,32.386,49.4555,53.653243243243246,49.65566666666667,15.012424242424242,1.3969444444444443,21.275897435897434,3.8715151515151516,28.31125,0.39999999999999997,,3.3325,12.25875,13.386153846153848,68.46516129032258,1.3178571428571428,213.14586206896553,1.3477272727272727,70.41749999999999,99.65413793103447,965.1432142857142,0.466
2019-01-09,145.01410256410256,254.74694444444444,29.919,50.965999999999994,52.461081081081076,43.23733333333333,15.468181818181819,1.3772222222222221,24.98589743589744,3.805,27.95272727272727,0.5233333333333333,,2.295,12.25,13.605384615384615,59.82258064516129,1.5558620689655172,218.6,0.0,0.0,106.82172413793103,964.1507142857143,0.296
2019-01-10,173.92666666666668,302.3475,59.73975,60.05275,82.5945945945946,44.854,16.973636363636363,1.9494444444444445,24.094102564102563,5.3685294117647056,47.69147058823529,0.9033333333333333,,4.455,12.477142857142857,13.14846153846154,61.486774193548385,1.1110344827586207,201.64033333333333,0.0,0.0,101.99724137931035,964.0164285714285,0.0
2019-01-11,281.06743589743587,438.4675,111.625,79.24425,142.23486486486487,56.22166666666667,20.1334375,2.842222222222222,22.779230769230768,9.716176470588236,83.21764705882353,1.3166666666666667,,11.3575,18.97714285714286,12.992692307692307,65.87967741935483,0.7553333333333333,153.44967741935483,0.0,0.0,87.33655172413793,965.8935714285715,-0.018333333333333333
2019-01-12,302.1364102564103,464.7255555555555,117.50948717948718,87.59794871794873,147.7735135135135,62.339666666666666,17.05322580645161,3.085277777777778,24.99921052631579,9.979090909090909,77.23787878787878,1.5566666666666666,,12.0925,20.116666666666667,14.113846153846152,65.31032258064516,0.848,168.09387096774194,0.0,0.0,80.45137931034483,964.9525,0.03666666666666665
2019-01-13,253.85486486486485,381.4511428571429,54.273421052631576,64.4171052631579,82.25305555555556,62.970333333333336,17.540666666666667,2.240285714285714,26.392702702702703,7.266451612903226,59.43064516129033,1.065,,9.596666666666666,18.104000000000003,15.800384615384615,63.52166666666667,1.1151724137931036,191.73633333333333,0.0,819.175,80.92928571428571,973.874074074074,-0.11000000000000001
2019-01-14,89.95105263157895,170.5352777777778,20.02,43.36333333333334,41.121388888888895,40.093666666666664,14.976451612903226,1.0479411764705884,26.64842105263158,2.7254545454545456,23.6834375,0.10166666666666667,,2.1566666666666667,12.693999999999999,13.110000000000001,50.453103448275854,1.8906896551724137,220.95566666666667,0.0,0.0,111.85857142857142,973.5607407407407,-0.0775
2019-01-15,138.3907894736842,243.58805555555557,44.825641025641026,54.853589743589744,67.96944444444445,39.952666666666666,17.204,1.4888235294117647,22.812105263157896,4.1215625,31.673870967741934,0.45,,3.073333333333333,11.924999999999999,11.420384615384616,56.04827586206897,1.5472413793103448,210.90366666666665,0.0,0.0,83.81107142857142,972.7622222222222,-0.12666666666666668
2019-01-16,266.2397435897436,420.625,108.94275,86.0695,142.0581081081081,54.344,20.569032258064517,2.624722222222222,20.01974358974359,8.716363636363637,61.86575757575758,1.8800000000000001,,7.390000000000001,14.204285714285714,12.235384615384616,64.52225806451614,0.8306666666666668,159.93129032258065,0.0,0.0,83.94827586206897,965.3210714285715,-0.08666666666666667
2019-01-17,344.7792105263158,509.2454285714286,105.29923076923077,86.02974358974359,140.77416666666667,59.053,19.661562500000002,2.9642857142857144,24.47894736842105,9.919393939393938,73.60878787878788,2.194,,10.99,17.6725,13.444230769230769,64.76774193548387,0.9286666666666666,192.79225806451615,0.0,0.0,90.51448275862069,964.7542857142856,-0.028000000000000008
2019-01-18,234.83589743589744,371.3255555555555,65.00871794871796,68.8528205128205,91.42944444444444,48.05206896551724,14.9640625,2.162,20.520769230769233,6.950606060606061,48.9865625,0.9500000000000001,,6.135,14.4975,13.02346153846154,66.22322580645161,1.1320000000000001,204.2893548387097,0.0,0.0,101.27620689655173,964.1235714285714,-0.002000000000000013
2019-01-19,264.4083783783784,405.6257575757576,98.13263157894737,79.79921052631579,129.72027027027025,50.809285714285714,18.279666666666667,2.4305882352941177,22.11,8.217419354838709,64.24806451612903,1.7483333333333333,,9.55,9.09,14.97125,63.22655172413793,0.8592857142857142,196.10310344827585,0.0,0.0,103.17689655172414,964.9246153846154,-0.047999999999999994
2019-01-20,302.8962162162162,475.2297058823529,137.5157894736842,104.09210526315789,180.97864864864866,62.48464285714285,20.965666666666667,3.635588235294118,30.961891891891888,11.4946875,92.494375,3.1666666666666665,,15.235,16.074,17.699583333333333,62.54034482758621,0.7253571428571428,172.76793103448279,0.0,20363.8775,96.30689655172414,963.6742307692307,-0.04666666666666666
2019-01-21,160.09027027027028,277.6785294117647,48.28157894736842,59.716842105263154,75.19027027027028,56.30357142857143,16.54266666666667,1.6258823529411766,24.654594594594595,5.8290625,40.110625,0.8983333333333333,,6.8525,5.828,16.648333333333333,69.06172413793104,2.0067857142857144,142.39620689655172,0.03904761904761905,7112.092749999999,52.19689655172414,961.7942307692308,-0.02999999999999999
2019-01-22,53.932162162162165,74.9669696969697,14.579210526315789,38.75868421052631,34.66486486486486,39.7325,11.935333333333334,1.095294117647059,22.904864864864866,2.1593548387096773,25.244193548387095,0.09833333333333334,,2.1325,2.382,14.8675,84.21724137931035,1.6557142857142857,139.06206896551726,0.2634782608695652,8.06175,62.29689655172413,964.5126923076924,-0.06857142857142855
2019-01-23,143.64054054054054,227.65030303030304,59.71763157894737,49.168684210526315,80.69378378378379,42.96821428571428,14.49,1.710625,19.130270270270273,6.019,50.20548387096774,0.7583333333333333,,4.6,4.066,13.766666666666666,81.46793103448276,0.9307142857142857,193.59310344827585,0.023043478260869565,0.06275,105.23827586206896,968.878076923077,-0.04571428571428572
2019-01-24,123.57000000000001,211.4821212121212,32.65473684210526,43.412894736842105,54.03864864864865,40.82333333333333,15.070333333333334,1.3747058823529412,23.548918918918922,4.383548387096774,43.928387096774195,0.315,,4.0025,3.0460000000000003,15.22625,70.40068965517241,1.2539285714285715,157.40586206896552,0.0005,714.2555,91.40758620689655,967.1788461538462,-0.02833333333333336
